season,game_id,player_id,player_name,and1s,and1s_3pt,and1s_flagrant,and1s_made_ft
2009-10,0020900333,201959,Gibson,1,0,0,1
2009-10,0020900333,1802,Miller,1,0,0,1
2009-10,0020900333,201565,Rose,1,0,0,0
2009-10,0020900370,2736,Deng,1,0,0,1
2009-10,0020900370,2550,Hinrich,1,0,0,1
2009-10,0020900370,2422,Salmons,1,0,0,1
2009-10,0020900370,201959,Gibson,1,0,0,0
2009-10,0020900387,2736,Deng,1,0,0,0
2009-10,0020900402,201565,Rose,1,0,0,1
2009-10,0020900402,201959,Gibson,1,0,0,0
2009-10,0020900402,201149,Noah,1,0,0,0
2009-10,0020900408,201959,Gibson,1,0,0,0
2009-10,0020900408,201149,Noah,1,0,0,0
2009-10,0020900408,2736,Deng,1,0,0,1
2009-10,0020900408,201565,Rose,1,0,0,1
2009-10,0020900432,200748,Thomas,1,0,0,1
2009-10,0020900432,201959,Gibson,1,0,0,1
2009-10,0020900469,2422,Salmons,1,0,0,1
2009-10,0020900469,201949,Johnson,1,0,0,1
2009-10,0020900482,2550,Hinrich,1,0,0,1
2009-10,0020900495,200748,Thomas,1,0,0,1
2009-10,0020900495,2736,Deng,2,0,0,1
2009-10,0020900495,201565,Rose,1,0,0,1
2009-10,0020900498,2736,Deng,1,0,0,1
2009-10,0020900498,201149,Noah,1,0,0,1
2009-10,0020900498,201565,Rose,1,0,0,1
2009-10,0020900498,2422,Salmons,1,0,0,1
2009-10,0020900524,201565,Rose,1,0,0,1
2009-10,0020900547,201959,Gibson,1,0,0,1
2009-10,0020900547,2422,Salmons,2,0,0,1
2009-10,0020900547,200748,Thomas,1,0,0,1
2009-10,0020900547,2736,Deng,1,0,0,0
2009-10,0020900569,201959,Gibson,1,0,0,0
2009-10,0020900574,201149,Noah,2,0,0,2
2009-10,0020900574,201565,Rose,1,0,0,1
2009-10,0020900574,2736,Deng,1,0,0,1
2009-10,0020900602,2422,Salmons,1,0,0,1
2009-10,0020900602,2736,Deng,1,0,0,1
2009-10,0020900620,2736,Deng,1,0,0,0
2009-10,0020900635,2736,Deng,1,0,0,1
2009-10,0020900635,201565,Rose,1,0,0,0
2009-10,0020900641,1802,Miller,2,0,0,2
2009-10,0020900641,2736,Deng,1,0,0,1
2009-10,0020900641,201565,Rose,1,0,0,1
2009-10,0020900654,2550,Hinrich,1,0,0,1
2009-10,0020900669,201149,Noah,1,0,0,1
2009-10,0020900669,200748,Thomas,1,0,0,1
2009-10,0020900669,1802,Miller,1,0,0,1
2009-10,0020900683,2736,Deng,1,0,0,1
2009-10,0020900683,200748,Thomas,1,0,0,1
2009-10,0020900683,201565,Rose,1,0,0,0
2009-10,0020900683,201149,Noah,1,0,0,1
2009-10,0020900715,201149,Noah,1,0,0,0
2009-10,0020900719,2550,Hinrich,2,0,0,1
2009-10,0020900735,201959,Gibson,1,0,0,0
2009-10,0020900735,1802,Miller,2,0,0,2
2009-10,0020900735,2550,Hinrich,1,0,0,1
2009-10,0020900745,2736,Deng,1,0,0,1
2009-10,0020900745,1802,Miller,2,0,0,2
2009-10,0020900745,2422,Salmons,1,0,0,1
2009-10,0020900760,2736,Deng,1,0,0,0
2009-10,0020900760,200748,Thomas,1,0,0,1
2009-10,0020900760,1802,Miller,1,0,0,1
2009-10,0020900760,201565,Rose,1,0,0,1
2009-10,0020900773,201565,Rose,1,0,0,1
2009-10,0020900773,2736,Deng,1,0,0,1
2009-10,0020900773,200748,Thomas,1,0,0,0
2009-10,0020900784,201565,Rose,1,0,0,1
2009-10,0020900796,200748,Thomas,1,0,0,0
2009-10,0020900796,201181,Richard,1,0,0,1
2009-10,0020900796,1802,Miller,2,0,0,2
2009-10,0020900796,201565,Rose,1,0,0,0
2009-10,0020900809,201959,Gibson,1,0,0,0
2009-10,0020900818,201949,Johnson,1,0,0,1
2009-10,0020900832,2736,Deng,1,0,0,1
2009-10,0020900832,2436,Murray,1,0,0,1
2009-10,0020900832,1802,Miller,1,0,0,1
2009-10,0020900832,101124,Warrick,1,0,0,0
2009-10,0020900832,201565,Rose,1,0,0,1
2009-10,0020900848,2736,Deng,1,0,0,1
2009-10,0020900848,101124,Warrick,1,0,0,0
2009-10,0020900848,201565,Rose,2,0,0,2
2009-10,0020900862,101124,Warrick,1,0,0,1
2009-10,0020900889,2436,Murray,1,0,0,0
2009-10,0020900911,1802,Miller,1,0,0,1
2009-10,0020900911,101124,Warrick,1,0,0,1
2009-10,0020900928,2736,Deng,1,0,0,1
2009-10,0020900928,201565,Rose,1,0,0,1
2009-10,0020900949,2736,Deng,1,0,0,1
2009-10,0020900949,201565,Rose,2,0,0,2
2009-10,0020900949,101124,Warrick,1,0,0,1
2009-10,0020900949,201949,Johnson,1,0,0,0
2009-10,0020900962,201949,Johnson,2,0,0,2
2009-10,0020900967,1802,Miller,1,0,0,1
2009-10,0020900967,201949,Johnson,2,0,0,1
2009-10,0020901001,2457,Pargo,1,0,0,1
2009-10,0020901011,201151,Law,1,0,0,1
2009-10,0020901011,1802,Miller,1,0,0,1
2009-10,0020901022,101124,Warrick,2,0,0,1
2009-10,0020901029,1802,Miller,1,0,0,1
2009-10,0020901029,201959,Gibson,1,0,0,1
2009-10,0020901029,201565,Rose,1,0,0,1
2009-10,0020901045,2436,Murray,1,0,0,0
2009-10,0020901045,201959,Gibson,1,0,0,1
2009-10,0020901068,101124,Warrick,1,0,0,1
2009-10,0020901083,2457,Pargo,1,0,0,1
2009-10,0020901083,1802,Miller,1,0,0,1
2009-10,0020901083,201149,Noah,1,0,0,1
2009-10,0020901090,201959,Gibson,1,0,0,1
2009-10,0020901090,1802,Miller,1,0,0,1
2009-10,0020901104,201565,Rose,1,0,0,0
2009-10,0020901124,201949,Johnson,2,0,0,1
2009-10,0020901135,201959,Gibson,1,0,0,0
2009-10,0020901154,201949,Johnson,1,0,0,0
2009-10,0020901154,1802,Miller,2,0,0,2
2009-10,0020901171,2736,Deng,2,0,0,2
2009-10,0020901171,201565,Rose,1,0,0,1
2009-10,0020901171,201149,Noah,1,0,0,1
2009-10,0020901181,2736,Deng,1,0,0,0
2009-10,0020901181,1802,Miller,2,0,0,2
2009-10,0020901197,1802,Miller,1,0,0,1
2009-10,0020901197,2736,Deng,2,0,0,1
2009-10,0020901213,201565,Rose,2,0,0,1
2009-10,0020901213,201149,Noah,1,0,0,0
2009-10,0020901219,201959,Gibson,1,0,0,1
2009-10,0020901219,201149,Noah,1,0,0,1
2009-10,0020901219,2736,Deng,1,0,0,1
2010-11,0021000035,2736,Deng,1,0,0,1
2010-11,0021000035,201565,Rose,1,0,0,1
2010-11,0021000044,200758,Brewer,1,0,0,0
2010-11,0021000044,2736,Deng,1,0,0,0
2010-11,0021000066,201959,Gibson,2,0,0,1
2010-11,0021000066,2736,Deng,1,0,0,1
2010-11,0021000073,201149,Noah,2,0,0,2
2010-11,0021000098,2736,Deng,1,0,0,1
2010-11,0021000098,201149,Noah,1,0,0,1
2010-11,0021000119,2736,Deng,1,0,0,1
2010-11,0021000134,2736,Deng,1,0,0,0
2010-11,0021000156,201149,Noah,1,0,0,1
2010-11,0021000156,200758,Brewer,1,0,0,0
2010-11,0021000156,201565,Rose,1,0,0,1
2010-11,0021000166,2736,Deng,1,0,0,1
2010-11,0021000179,2736,Deng,1,0,0,0
2010-11,0021000179,201565,Rose,1,0,0,1
2010-11,0021000208,201565,Rose,1,0,0,1
2010-11,0021000208,201149,Noah,1,0,0,1
2010-11,0021000218,201949,Johnson,1,0,0,0
2010-11,0021000218,201565,Rose,2,0,0,2
2010-11,0021000229,2736,Deng,2,0,0,1
2010-11,0021000229,201149,Noah,1,0,0,1
2010-11,0021000280,201565,Rose,1,0,0,1
2010-11,0021000280,201149,Noah,1,0,0,0
2010-11,0021000280,201600,Asik,1,0,0,1
2010-11,0021000290,201149,Noah,2,0,0,1
2010-11,0021000305,2430,Boozer,2,0,0,1
2010-11,0021000317,201565,Rose,2,0,0,2
2010-11,0021000317,201149,Noah,1,0,0,0
2010-11,0021000333,201149,Noah,1,0,0,1
2010-11,0021000345,2736,Deng,1,0,0,1
2010-11,0021000345,2430,Boozer,1,0,0,1
2010-11,0021000356,2430,Boozer,1,0,0,0
2010-11,0021000356,201565,Rose,1,0,0,1
2010-11,0021000370,2430,Boozer,3,0,0,0
2010-11,0021000395,2430,Boozer,2,0,0,1
2010-11,0021000395,2736,Deng,1,0,0,1
2010-11,0021000395,201565,Rose,2,1,0,2
2010-11,0021000417,2736,Deng,1,0,0,0
2010-11,0021000417,201600,Asik,1,0,0,0
2010-11,0021000423,2430,Boozer,1,0,0,0
2010-11,0021000433,2430,Boozer,3,0,0,1
2010-11,0021000433,201228,Watson,1,0,0,1
2010-11,0021000433,200758,Brewer,1,0,0,0
2010-11,0021000433,201565,Rose,1,0,0,0
2010-11,0021000440,2430,Boozer,1,0,0,1
2010-11,0021000458,201228,Watson,1,0,0,1
2010-11,0021000479,2430,Boozer,1,0,0,1
2010-11,0021000485,2736,Deng,1,0,0,1
2010-11,0021000507,2736,Deng,1,0,0,1
2010-11,0021000507,201565,Rose,1,0,0,1
2010-11,0021000507,201600,Asik,2,0,0,2
2010-11,0021000513,2430,Boozer,1,0,0,1
2010-11,0021000513,201565,Rose,1,0,0,1
2010-11,0021000526,2736,Deng,1,0,0,1
2010-11,0021000526,2430,Boozer,1,0,0,1
2010-11,0021000540,2430,Boozer,1,0,0,1
2010-11,0021000540,200758,Brewer,1,0,0,1
2010-11,0021000553,201565,Rose,1,0,0,1
2010-11,0021000561,703,Thomas,2,0,0,1
2010-11,0021000561,2736,Deng,1,0,0,1
2010-11,0021000561,201565,Rose,1,0,0,1
2010-11,0021000576,201600,Asik,1,0,0,1
2010-11,0021000576,201959,Gibson,1,0,0,1
2010-11,0021000576,201565,Rose,1,1,0,1
2010-11,0021000591,201565,Rose,2,0,0,2
2010-11,0021000591,201600,Asik,1,0,0,1
2010-11,0021000600,201565,Rose,1,0,0,0
2010-11,0021000612,200758,Brewer,1,0,0,0
2010-11,0021000612,2736,Deng,1,0,0,1
2010-11,0021000627,2736,Deng,1,0,0,1
2010-11,0021000645,2430,Boozer,2,0,0,2
2010-11,0021000645,703,Thomas,1,0,0,1
2010-11,0021000645,201565,Rose,3,0,0,2
2010-11,0021000658,201565,Rose,1,0,0,1
2010-11,0021000687,200758,Brewer,1,0,0,1
2010-11,0021000687,2430,Boozer,1,0,0,0
2010-11,0021000687,201565,Rose,2,0,0,2
2010-11,0021000693,200758,Brewer,1,0,0,1
2010-11,0021000693,2430,Boozer,2,0,0,2
2010-11,0021000729,2736,Deng,1,0,0,1
2010-11,0021000729,201959,Gibson,1,0,0,0
2010-11,0021000729,201565,Rose,1,0,0,1
2010-11,0021000753,200758,Brewer,1,0,0,0
2010-11,0021000763,2594,Korver,1,0,0,1
2010-11,0021000763,2736,Deng,1,0,0,0
2010-11,0021000780,201228,Watson,1,0,0,1
2010-11,0021000800,2430,Boozer,1,0,0,1
2010-11,0021000819,2430,Boozer,1,0,0,1
2010-11,0021000819,2736,Deng,2,0,0,2
2010-11,0021000819,201565,Rose,1,0,0,1
2010-11,0021000836,201565,Rose,2,0,0,2
2010-11,0021000851,2736,Deng,1,0,0,1
2010-11,0021000851,201565,Rose,2,0,0,1
2010-11,0021000859,2430,Boozer,2,0,0,2
2010-11,0021000859,2736,Deng,1,0,0,1
2010-11,0021000877,200758,Brewer,1,0,0,1
2010-11,0021000877,2430,Boozer,1,0,0,0
2010-11,0021000877,201565,Rose,1,0,0,1
2010-11,0021000890,2736,Deng,1,0,0,1
2010-11,0021000890,201228,Watson,1,0,0,1
2010-11,0021000915,201600,Asik,1,0,0,1
2010-11,0021000915,201565,Rose,1,0,0,1
2010-11,0021000931,201565,Rose,1,0,0,1
2010-11,0021000931,201149,Noah,1,0,0,1
2010-11,0021000943,2736,Deng,1,0,0,1
2010-11,0021000943,2430,Boozer,1,0,0,1
2010-11,0021000943,201565,Rose,1,0,0,1
2010-11,0021000943,201149,Noah,1,0,0,0
2010-11,0021000953,201228,Watson,1,0,0,1
2010-11,0021000979,2736,Deng,1,0,0,0
2010-11,0021000979,201149,Noah,1,0,0,1
2010-11,0021001001,201565,Rose,2,0,0,2
2010-11,0021001001,2736,Deng,1,0,0,0
2010-11,0021001017,201149,Noah,1,0,0,1
2010-11,0021001017,201565,Rose,2,0,0,2
2010-11,0021001047,200758,Brewer,1,0,0,1
2010-11,0021001051,201565,Rose,1,0,0,0
2010-11,0021001051,2736,Deng,1,0,0,1
2010-11,0021001051,201959,Gibson,1,0,0,1
2010-11,0021001074,201600,Asik,1,0,0,0
2010-11,0021001074,200758,Brewer,1,0,0,1
2010-11,0021001074,201565,Rose,2,0,0,2
2010-11,0021001074,201149,Noah,1,0,0,1
2010-11,0021001084,201565,Rose,2,0,0,2
2010-11,0021001084,200758,Brewer,3,0,0,0
2010-11,0021001098,201565,Rose,1,0,0,1
2010-11,0021001113,2430,Boozer,1,0,0,1
2010-11,0021001124,201565,Rose,1,0,0,1
2010-11,0021001124,200758,Brewer,1,0,0,1
2010-11,0021001124,2430,Boozer,2,0,0,2
2010-11,0021001133,201959,Gibson,1,0,0,1
2010-11,0021001156,201959,Gibson,1,0,0,0
2010-11,0021001156,2430,Boozer,1,0,0,0
2010-11,0021001156,201565,Rose,1,0,0,1
2010-11,0021001174,2430,Boozer,1,0,0,1
2010-11,0021001180,201565,Rose,1,0,0,1
2010-11,0021001193,2430,Boozer,1,0,0,0
2010-11,0021001193,201959,Gibson,1,0,0,1
2010-11,0021001213,201149,Noah,1,0,0,1
2010-11,0021001213,2430,Boozer,1,0,0,1
2011-12,0021100003,200758,Brewer,1,0,0,0
2011-12,0021100003,201600,Asik,1,0,0,1
2011-12,0021100003,2736,Deng,2,0,0,2
2011-12,0021100036,1888,Hamilton,1,0,0,1
2011-12,0021100036,201959,Gibson,1,0,0,0
2011-12,0021100049,201565,Rose,1,0,0,0
2011-12,0021100062,2430,Boozer,1,0,0,0
2011-12,0021100062,2736,Deng,2,0,0,0
2011-12,0021100077,201565,Rose,1,0,0,1
2011-12,0021100087,1888,Hamilton,1,0,0,1
2011-12,0021100103,2594,Korver,1,0,0,0
2011-12,0021100103,201565,Rose,1,0,0,1
2011-12,0021100110,201600,Asik,1,0,0,0
2011-12,0021100110,201565,Rose,1,0,0,1
2011-12,0021100110,202710,Butler III,2,0,0,2
2011-12,0021100130,201565,Rose,1,0,0,1
2011-12,0021100138,200758,Brewer,1,0,0,1
2011-12,0021100162,201565,Rose,1,0,0,1
2011-12,0021100174,2736,Deng,1,0,0,0
2011-12,0021100174,2430,Boozer,1,0,0,1
2011-12,0021100185,2736,Deng,1,0,0,1
2011-12,0021100185,201228,Watson,1,0,0,0
2011-12,0021100185,101249,Lucas III,1,0,0,0
2011-12,0021100198,2430,Boozer,1,0,0,1
2011-12,0021100198,201600,Asik,1,0,0,1
2011-12,0021100222,2430,Boozer,1,0,0,1
2011-12,0021100222,1888,Hamilton,1,0,0,1
2011-12,0021100222,2229,James,1,0,0,1
2011-12,0021100232,2736,Deng,1,0,0,1
2011-12,0021100232,2430,Boozer,2,0,0,2
2011-12,0021100244,201149,Noah,1,0,0,1
2011-12,0021100261,201565,Rose,2,0,0,2
2011-12,0021100261,200758,Brewer,1,0,0,1
2011-12,0021100261,1888,Hamilton,1,0,0,1
2011-12,0021100291,201565,Rose,1,0,0,1
2011-12,0021100315,201959,Gibson,1,0,0,1
2011-12,0021100327,201228,Watson,1,0,0,1
2011-12,0021100327,201565,Rose,1,0,0,0
2011-12,0021100349,201565,Rose,1,0,0,1
2011-12,0021100349,201149,Noah,1,0,0,1
2011-12,0021100360,201149,Noah,1,0,0,1
2011-12,0021100360,200758,Brewer,1,0,0,0
2011-12,0021100360,201600,Asik,1,0,0,0
2011-12,0021100391,200758,Brewer,1,0,0,1
2011-12,0021100391,2430,Boozer,2,0,0,0
2011-12,0021100391,201149,Noah,1,0,0,1
2011-12,0021100423,2736,Deng,1,0,0,1
2011-12,0021100423,201149,Noah,1,0,0,0
2011-12,0021100443,2430,Boozer,1,0,0,0
2011-12,0021100457,201959,Gibson,1,0,0,1
2011-12,0021100457,2229,James,1,0,0,1
2011-12,0021100457,2736,Deng,1,0,0,1
2011-12,0021100470,201565,Rose,2,0,0,2
2011-12,0021100493,201600,Asik,1,0,0,1
2011-12,0021100493,201565,Rose,1,0,0,1
2011-12,0021100493,201149,Noah,1,0,0,1
2011-12,0021100506,1888,Hamilton,1,0,0,1
2011-12,0021100506,201149,Noah,1,0,0,1
2011-12,0021100506,201600,Asik,1,0,0,1
2011-12,0021100506,201565,Rose,1,0,0,1
2011-12,0021100520,201565,Rose,1,0,0,1
2011-12,0021100531,201565,Rose,2,0,0,0
2011-12,0021100550,2430,Boozer,1,0,0,1
2011-12,0021100550,201565,Rose,1,0,0,1
2011-12,0021100557,2736,Deng,1,0,0,1
2011-12,0021100575,201600,Asik,1,0,0,0
2011-12,0021100598,2430,Boozer,1,0,0,0
2011-12,0021100598,201565,Rose,1,0,0,1
2011-12,0021100612,202710,Butler III,1,0,0,0
2011-12,0021100629,200758,Brewer,1,0,0,1
2011-12,0021100647,2736,Deng,1,0,0,1
2011-12,0021100658,2430,Boozer,1,0,0,1
2011-12,0021100673,201149,Noah,1,0,0,1
2011-12,0021100683,2736,Deng,1,0,0,1
2011-12,0021100683,201149,Noah,1,0,0,0
2011-12,0021100683,201600,Asik,1,0,0,0
2011-12,0021100714,201600,Asik,2,0,0,0
2011-12,0021100714,201959,Gibson,1,0,0,1
2011-12,0021100714,2736,Deng,1,0,0,0
2011-12,0021100733,201600,Asik,1,0,0,1
2011-12,0021100763,2430,Boozer,1,0,0,1
2011-12,0021100763,201228,Watson,1,0,0,1
2011-12,0021100763,201959,Gibson,1,0,0,1
2011-12,0021100777,201149,Noah,1,0,0,1
2011-12,0021100786,201959,Gibson,1,0,0,0
2011-12,0021100786,2736,Deng,1,0,0,1
2011-12,0021100786,2430,Boozer,1,0,0,0
2011-12,0021100813,201149,Noah,1,0,0,1
2011-12,0021100835,1888,Hamilton,1,0,0,1
2011-12,0021100835,2430,Boozer,1,0,0,0
2011-12,0021100835,2736,Deng,1,0,0,1
2011-12,0021100835,201959,Gibson,1,0,0,1
2011-12,0021100835,201565,Rose,2,1,0,2
2011-12,0021100835,201149,Noah,1,0,0,1
2011-12,0021100857,1888,Hamilton,1,0,0,0
2011-12,0021100857,2594,Korver,1,0,0,1
2011-12,0021100870,201959,Gibson,1,0,0,1
2011-12,0021100907,1888,Hamilton,1,0,0,1
2011-12,0021100934,201959,Gibson,1,0,0,1
2011-12,0021100984,202710,Butler III,1,0,0,0
2012-13,0021200007,2736,Deng,1,0,0,0
2012-13,0021200007,201149,Noah,2,0,0,2
2012-13,0021200007,2430,Boozer,1,0,0,1
2012-13,0021200019,1888,Hamilton,1,0,0,1
2012-13,0021200019,2736,Deng,1,0,0,1
2012-13,0021200019,2430,Boozer,1,0,0,1
2012-13,0021200019,201158,Belinelli,1,0,0,0
2012-13,0021200031,201158,Belinelli,1,0,0,1
2012-13,0021200031,2736,Deng,1,0,0,1
2012-13,0021200050,201959,Gibson,1,0,0,1
2012-13,0021200066,2736,Deng,2,0,0,2
2012-13,0021200098,2430,Boozer,1,0,0,0
2012-13,0021200098,201149,Noah,1,0,0,1
2012-13,0021200098,2736,Deng,1,0,0,1
2012-13,0021200116,2736,Deng,1,0,0,1
2012-13,0021200145,201959,Gibson,1,0,0,1
2012-13,0021200165,202710,Butler III,1,0,0,1
2012-13,0021200188,202710,Butler III,2,0,0,2
2012-13,0021200199,2550,Hinrich,1,0,0,1
2012-13,0021200214,101126,Robinson,1,0,0,1
2012-13,0021200254,201149,Noah,1,0,0,1
2012-13,0021200254,2736,Deng,1,0,0,1
2012-13,0021200254,2430,Boozer,1,0,0,0
2012-13,0021200262,201158,Belinelli,1,0,0,1
2012-13,0021200262,2736,Deng,1,0,0,1
2012-13,0021200274,2736,Deng,2,0,0,2
2012-13,0021200274,201149,Noah,1,0,0,1
2012-13,0021200308,2430,Boozer,2,0,0,2
2012-13,0021200312,2736,Deng,1,0,0,1
2012-13,0021200312,201149,Noah,1,0,0,1
2012-13,0021200341,2430,Boozer,1,0,0,1
2012-13,0021200341,2736,Deng,1,0,0,0
2012-13,0021200360,201149,Noah,1,0,0,1
2012-13,0021200360,201959,Gibson,1,0,0,1
2012-13,0021200383,201158,Belinelli,1,0,0,0
2012-13,0021200383,2736,Deng,1,0,0,1
2012-13,0021200391,2736,Deng,1,0,0,1
2012-13,0021200408,201158,Belinelli,1,0,0,1
2012-13,0021200408,101126,Robinson,1,0,0,1
2012-13,0021200413,201158,Belinelli,2,1,0,2
2012-13,0021200413,2736,Deng,1,0,0,1
2012-13,0021200413,201161,Cook,1,0,0,1
2012-13,0021200441,2736,Deng,1,0,0,0
2012-13,0021200441,2430,Boozer,1,0,0,1
2012-13,0021200465,2430,Boozer,1,0,0,0
2012-13,0021200481,2430,Boozer,1,0,0,0
2012-13,0021200481,202710,Butler III,1,0,0,1
2012-13,0021200506,101126,Robinson,1,0,0,1
2012-13,0021200506,201149,Noah,1,0,0,1
2012-13,0021200506,2736,Deng,1,0,0,1
2012-13,0021200506,201959,Gibson,1,0,0,1
2012-13,0021200506,2430,Boozer,2,0,0,2
2012-13,0021200520,2430,Boozer,2,0,0,2
2012-13,0021200520,2736,Deng,1,0,0,1
2012-13,0021200520,201959,Gibson,1,0,0,1
2012-13,0021200534,201959,Gibson,2,0,0,0
2012-13,0021200534,2430,Boozer,2,0,0,2
2012-13,0021200546,2430,Boozer,1,0,0,1
2012-13,0021200546,202710,Butler III,1,0,0,1
2012-13,0021200558,2430,Boozer,2,0,0,1
2012-13,0021200570,2430,Boozer,2,0,0,2
2012-13,0021200584,1888,Hamilton,1,0,0,1
2012-13,0021200620,201959,Gibson,1,0,0,1
2012-13,0021200620,201158,Belinelli,1,0,0,1
2012-13,0021200663,201149,Noah,1,0,0,1
2012-13,0021200676,101126,Robinson,1,0,0,1
2012-13,0021200676,201149,Noah,1,0,0,0
2012-13,0021200696,201959,Gibson,1,0,0,1
2012-13,0021200696,202710,Butler III,1,0,0,1
2012-13,0021200734,201959,Gibson,2,0,0,0
2012-13,0021200778,1888,Hamilton,1,0,0,0
2012-13,0021200778,2430,Boozer,1,0,0,1
2012-13,0021200778,202710,Butler III,2,0,0,2
2012-13,0021200778,201149,Noah,1,0,0,0
2012-13,0021200793,2430,Boozer,1,0,0,1
2012-13,0021200813,202710,Butler III,2,0,0,2
2012-13,0021200838,101126,Robinson,1,0,0,1
2012-13,0021200846,2430,Boozer,2,0,0,1
2012-13,0021200862,201149,Noah,3,0,0,3
2012-13,0021200862,2736,Deng,1,0,0,1
2012-13,0021200862,2550,Hinrich,1,0,0,0
2012-13,0021200877,201149,Noah,1,0,0,1
2012-13,0021200877,202710,Butler III,1,0,0,1
2012-13,0021200887,1737,Mohammed,1,0,0,1
2012-13,0021200887,2736,Deng,1,0,0,0
2012-13,0021200922,201158,Belinelli,1,1,0,1
2012-13,0021200922,2430,Boozer,1,0,0,1
2012-13,0021200935,1737,Mohammed,1,0,0,1
2012-13,0021200935,2736,Deng,1,0,0,1
2012-13,0021200963,2430,Boozer,2,0,0,2
2012-13,0021200963,101126,Robinson,1,0,0,1
2012-13,0021200978,202710,Butler III,1,0,0,1
2012-13,0021200999,202710,Butler III,1,0,0,0
2012-13,0021200999,101126,Robinson,1,1,0,1
2012-13,0021201019,2430,Boozer,1,0,0,0
2012-13,0021201019,202710,Butler III,1,0,0,1
2012-13,0021201019,201959,Gibson,1,0,0,0
2012-13,0021201035,2430,Boozer,1,0,0,0
2012-13,0021201035,201959,Gibson,1,0,0,1
2012-13,0021201044,201959,Gibson,1,0,0,1
2012-13,0021201062,2430,Boozer,1,0,0,1
2012-13,0021201085,2430,Boozer,3,0,0,1
2012-13,0021201097,201161,Cook,1,1,0,1
2012-13,0021201097,202710,Butler III,1,0,0,1
2012-13,0021201097,2736,Deng,1,0,0,1
2012-13,0021201108,2430,Boozer,1,0,0,1
2012-13,0021201108,2736,Deng,1,0,0,1
2012-13,0021201123,2209,Radmanovic,1,0,0,0
2012-13,0021201131,2736,Deng,1,0,0,1
2012-13,0021201150,2430,Boozer,1,0,0,1
2012-13,0021201158,202710,Butler III,2,0,0,2
2012-13,0021201158,201158,Belinelli,1,0,0,1
2012-13,0021201158,2430,Boozer,2,0,0,2
2012-13,0021201174,201158,Belinelli,1,0,0,1
2012-13,0021201174,202710,Butler III,1,0,0,1
2012-13,0021201174,101126,Robinson,1,0,0,1
2012-13,0021201176,2430,Boozer,1,0,0,1
2012-13,0021201194,2736,Deng,1,0,0,1
2012-13,0021201194,202710,Butler III,1,1,0,1
2012-13,0021201194,2550,Hinrich,1,1,0,0
2012-13,0021201194,2430,Boozer,1,0,0,1
2012-13,0021201203,201959,Gibson,1,0,0,1
2012-13,0021201222,2550,Hinrich,1,0,0,1
2012-13,0021201222,1737,Mohammed,1,0,0,1
2012-13,0021201222,201959,Gibson,1,0,0,0
2013-14,0021300002,2430,Boozer,1,0,0,1
2013-14,0021300002,201959,Gibson,1,0,0,1
2013-14,0021300002,202710,Butler III,1,0,0,0
2013-14,0021300018,2550,Hinrich,1,0,0,1
2013-14,0021300034,2736,Deng,1,0,0,0
2013-14,0021300034,2430,Boozer,2,0,0,2
2013-14,0021300061,201565,Rose,1,0,0,1
2013-14,0021300061,2736,Deng,1,0,0,1
2013-14,0021300079,2736,Deng,3,0,0,3
2013-14,0021300079,1737,Mohammed,1,0,0,0
2013-14,0021300102,2430,Boozer,1,0,0,1
2013-14,0021300126,2736,Deng,1,0,0,1
2013-14,0021300126,203104,Teague,1,0,0,0
2013-14,0021300140,202710,Butler III,2,1,0,2
2013-14,0021300140,2736,Deng,1,0,0,0
2013-14,0021300140,201959,Gibson,1,0,0,1
2013-14,0021300151,202710,Butler III,1,0,0,0
2013-14,0021300175,2430,Boozer,2,0,0,0
2013-14,0021300175,201565,Rose,1,0,0,0
2013-14,0021300175,2550,Hinrich,1,0,0,1
2013-14,0021300175,203104,Teague,1,0,0,1
2013-14,0021300185,201565,Rose,1,0,0,1
2013-14,0021300198,2736,Deng,1,0,0,1
2013-14,0021300198,201149,Noah,2,0,0,0
2013-14,0021300209,201959,Gibson,1,0,0,1
2013-14,0021300209,2736,Deng,1,0,0,0
2013-14,0021300220,201959,Gibson,2,0,0,1
2013-14,0021300220,201149,Noah,1,0,0,0
2013-14,0021300220,2550,Hinrich,1,0,0,1
2013-14,0021300242,201959,Gibson,2,0,0,2
2013-14,0021300242,2736,Deng,1,0,0,1
2013-14,0021300257,2736,Deng,1,0,0,0
2013-14,0021300257,201149,Noah,1,0,0,0
2013-14,0021300279,2430,Boozer,1,0,0,1
2013-14,0021300279,201959,Gibson,3,0,0,1
2013-14,0021300292,2430,Boozer,1,0,0,1
2013-14,0021300346,202710,Butler III,1,0,0,0
2013-14,0021300379,202710,Butler III,1,0,0,1
2013-14,0021300379,2736,Deng,1,0,0,0
2013-14,0021300379,201959,Gibson,1,0,0,1
2013-14,0021300381,201149,Noah,2,0,0,1
2013-14,0021300381,201571,Augustin,1,1,0,1
2013-14,0021300397,201149,Noah,1,0,0,1
2013-14,0021300397,2430,Boozer,1,0,0,1
2013-14,0021300397,2399,Dunleavy,1,0,0,0
2013-14,0021300418,202710,Butler III,2,0,0,2
2013-14,0021300441,201149,Noah,3,0,0,2
2013-14,0021300454,201149,Noah,1,0,0,1
2013-14,0021300463,202710,Butler III,2,0,0,2
2013-14,0021300463,2736,Deng,1,0,0,0
2013-14,0021300513,201959,Gibson,2,0,0,0
2013-14,0021300513,1737,Mohammed,1,0,0,0
