loc_x,loc_y,shot_distance,shot_made,shot_type,shot_zone,shot_zone_area
-7,179,17,True,2PT,Mid-Range,Center(C)
77,162,17,False,2PT,Mid-Range,Right Side Center(RC)
124,224,25,False,3PT,Above the Break 3,Right Side Center(RC)
12,12,1,False,2PT,Restricted Area,Center(C)
234,31,23,False,3PT,Right Corner 3,Right Side(R)
21,4,2,True,2PT,Restricted Area,Center(C)
15,6,1,False,2PT,Restricted Area,Center(C)
207,11,20,True,2PT,Mid-Range,Right Side(R)
34,33,4,False,2PT,In The Paint (Non-RA),Center(C)
-229,58,23,False,3PT,Left Corner 3,Left Side(L)
230,26,23,False,3PT,Right Corner 3,Right Side(R)
-26,6,2,False,2PT,Restricted Area,Center(C)
144,138,19,True,2PT,Mid-Range,Right Side Center(RC)
47,17,4,False,2PT,In The Paint (Non-RA),Center(C)
-2,72,7,False,2PT,In The Paint (Non-RA),Center(C)
127,101,16,False,2PT,Mid-Range,Right Side Center(RC)
88,37,9,False,2PT,Mid-Range,Right Side(R)
157,74,17,True,2PT,Mid-Range,Right Side(R)
-235,-2,23,False,3PT,Left Corner 3,Left Side(L)
-79,140,16,False,2PT,Mid-Range,Left Side Center(LC)
-35,53,6,False,2PT,In The Paint (Non-RA),Center(C)
176,30,17,False,2PT,Mid-Range,Right Side(R)
6,30,3,True,2PT,Restricted Area,Center(C)
0,19,1,False,2PT,Restricted Area,Center(C)
159,187,24,False,3PT,Above the Break 3,Right Side Center(RC)
-152,60,16,False,2PT,Mid-Range,Left Side(L)
160,74,17,True,2PT,Mid-Range,Right Side(R)
-82,233,24,False,3PT,Above the Break 3,Left Side Center(LC)
-81,142,16,False,2PT,Mid-Range,Left Side Center(LC)
-24,242,24,True,3PT,Above the Break 3,Center(C)
-149,211,25,False,3PT,Above the Break 3,Left Side Center(LC)
13,165,16,False,2PT,Mid-Range,Center(C)
40,9,4,False,2PT,In The Paint (Non-RA),Center(C)
24,0,2,True,2PT,Restricted Area,Center(C)
6,4,0,True,2PT,Restricted Area,Center(C)
32,4,3,False,2PT,Restricted Area,Center(C)
-30,165,16,True,2PT,Mid-Range,Center(C)
-90,143,16,False,2PT,Mid-Range,Left Side Center(LC)
20,-2,2,True,2PT,Restricted Area,Center(C)
18,0,1,True,2PT,Restricted Area,Center(C)
92,137,16,True,2PT,Mid-Range,Right Side Center(RC)
17,44,4,True,2PT,In The Paint (Non-RA),Center(C)
7,9,1,False,2PT,Restricted Area,Center(C)
12,4,1,True,2PT,Restricted Area,Center(C)
160,198,25,True,3PT,Above the Break 3,Right Side Center(RC)
124,219,25,True,3PT,Above the Break 3,Right Side Center(RC)
-30,1,3,True,2PT,Restricted Area,Center(C)
-138,219,25,False,3PT,Above the Break 3,Left Side Center(LC)
-2,247,24,False,3PT,Above the Break 3,Center(C)
51,25,5,True,2PT,In The Paint (Non-RA),Center(C)
10,-5,1,False,2PT,Restricted Area,Center(C)
-3,0,0,True,2PT,Restricted Area,Center(C)
108,168,19,True,2PT,Mid-Range,Right Side Center(RC)
-24,16,2,False,2PT,Restricted Area,Center(C)
6,1,0,True,2PT,Restricted Area,Center(C)
1,0,0,True,2PT,Restricted Area,Center(C)
86,138,16,True,2PT,Mid-Range,Right Side Center(RC)
106,140,17,True,2PT,Mid-Range,Right Side Center(RC)
9,1,0,True,2PT,Restricted Area,Center(C)
4,112,11,False,2PT,In The Paint (Non-RA),Center(C)
113,183,21,False,2PT,Mid-Range,Right Side Center(RC)
10,7,1,True,2PT,Restricted Area,Center(C)
200,151,25,False,3PT,Above the Break 3,Right Side Center(RC)
-221,3,22,False,3PT,Left Corner 3,Left Side(L)
10,1,1,False,2PT,Restricted Area,Center(C)
-8,6,1,False,2PT,Restricted Area,Center(C)
20,20,2,False,2PT,Restricted Area,Center(C)
-49,36,6,False,2PT,In The Paint (Non-RA),Center(C)
-142,145,20,False,2PT,Mid-Range,Left Side Center(LC)
2,6,0,False,2PT,Restricted Area,Center(C)
192,151,24,False,3PT,Above the Break 3,Right Side Center(RC)
2,-5,0,True,2PT,Restricted Area,Center(C)
95,153,18,True,2PT,Mid-Range,Right Side Center(RC)
32,0,3,True,2PT,Restricted Area,Center(C)
195,119,22,False,2PT,Mid-Range,Right Side(R)
15,86,8,True,2PT,In The Paint (Non-RA),Center(C)
-166,121,20,True,2PT,Mid-Range,Left Side Center(LC)
6,-2,0,True,2PT,Restricted Area,Center(C)
12,195,19,True,2PT,Mid-Range,Center(C)
24,17,2,False,2PT,Restricted Area,Center(C)
9,0,0,True,2PT,Restricted Area,Center(C)
-134,220,25,False,3PT,Above the Break 3,Left Side Center(LC)
9,6,1,True,2PT,Restricted Area,Center(C)
160,195,25,True,3PT,Above the Break 3,Right Side Center(RC)
176,104,20,True,2PT,Mid-Range,Right Side(R)
225,105,24,False,3PT,Above the Break 3,Right Side Center(RC)
-229,3,22,True,3PT,Left Corner 3,Left Side(L)
20,179,18,False,2PT,Mid-Range,Center(C)
24,9,2,False,2PT,Restricted Area,Center(C)
29,67,7,True,2PT,In The Paint (Non-RA),Center(C)
-177,-6,17,True,2PT,Mid-Range,Left Side(L)
18,3,1,True,2PT,Restricted Area,Center(C)
239,14,23,True,3PT,Right Corner 3,Right Side(R)
12,39,4,False,2PT,In The Paint (Non-RA),Center(C)
28,31,4,False,2PT,In The Paint (Non-RA),Center(C)
0,1,0,True,2PT,Restricted Area,Center(C)
-134,149,20,True,2PT,Mid-Range,Left Side Center(LC)
-150,135,20,False,2PT,Mid-Range,Left Side Center(LC)
177,183,25,False,3PT,Above the Break 3,Right Side Center(RC)
53,99,11,True,2PT,In The Paint (Non-RA),Center(C)
7,0,0,True,2PT,Restricted Area,Center(C)
54,173,18,False,2PT,Mid-Range,Center(C)
133,140,19,False,2PT,Mid-Range,Right Side Center(RC)
-7,48,4,False,2PT,In The Paint (Non-RA),Center(C)
18,255,25,False,3PT,Above the Break 3,Center(C)
1,3,0,True,2PT,Restricted Area,Center(C)
-5,0,0,True,2PT,Restricted Area,Center(C)
42,3,4,True,2PT,In The Paint (Non-RA),Center(C)
56,154,16,False,2PT,Mid-Range,Right Side Center(RC)
4,0,0,False,2PT,Restricted Area,Center(C)
7,-5,0,False,2PT,Restricted Area,Center(C)
-111,164,19,True,2PT,Mid-Range,Left Side Center(LC)
129,173,21,True,2PT,Mid-Range,Right Side Center(RC)
-38,121,12,False,2PT,In The Paint (Non-RA),Center(C)
89,36,9,False,2PT,Mid-Range,Right Side(R)
42,105,11,False,2PT,In The Paint (Non-RA),Center(C)
-146,77,16,False,2PT,Mid-Range,Left Side(L)
-163,55,17,False,2PT,Mid-Range,Left Side(L)
182,195,26,False,3PT,Above the Break 3,Right Side Center(RC)
17,4,1,True,2PT,Restricted Area,Center(C)
163,200,25,True,3PT,Above the Break 3,Right Side Center(RC)
-45,198,20,False,2PT,Mid-Range,Center(C)
21,19,2,False,2PT,Restricted Area,Center(C)
244,19,24,False,3PT,Right Corner 3,Right Side(R)
23,4,2,True,2PT,Restricted Area,Center(C)
211,53,21,True,2PT,Mid-Range,Right Side(R)
177,7,17,False,2PT,Mid-Range,Right Side(R)
184,176,25,False,3PT,Above the Break 3,Right Side Center(RC)
24,12,2,False,2PT,Restricted Area,Center(C)
174,99,20,True,2PT,Mid-Range,Right Side(R)
12,3,1,False,2PT,Restricted Area,Center(C)
-160,194,25,False,3PT,Above the Break 3,Left Side Center(LC)
247,23,24,False,3PT,Right Corner 3,Right Side(R)
-5,7,0,True,2PT,Restricted Area,Center(C)
29,11,3,False,2PT,Restricted Area,Center(C)
135,148,20,True,2PT,Mid-Range,Right Side Center(RC)
0,-5,0,False,2PT,Restricted Area,Center(C)
6,-3,0,False,2PT,Restricted Area,Center(C)
182,159,24,False,3PT,Above the Break 3,Right Side Center(RC)
-196,67,20,False,2PT,Mid-Range,Left Side(L)
-112,6,11,False,2PT,Mid-Range,Left Side(L)
106,167,19,True,2PT,Mid-Range,Right Side Center(RC)
171,189,25,False,3PT,Above the Break 3,Right Side Center(RC)
170,194,25,False,3PT,Above the Break 3,Right Side Center(RC)
88,162,18,False,2PT,Mid-Range,Right Side Center(RC)
-35,4,3,True,2PT,Restricted Area,Center(C)
17,15,2,True,2PT,Restricted Area,Center(C)
-198,75,21,True,2PT,Mid-Range,Left Side(L)
166,7,16,False,2PT,Mid-Range,Right Side(R)
195,102,22,False,2PT,Mid-Range,Right Side(R)
157,213,26,False,3PT,Above the Break 3,Right Side Center(RC)
-5,14,1,True,2PT,Restricted Area,Center(C)
39,26,4,False,2PT,In The Paint (Non-RA),Center(C)
181,192,26,False,3PT,Above the Break 3,Right Side Center(RC)
-54,20,5,True,2PT,In The Paint (Non-RA),Center(C)
-134,82,15,False,2PT,Mid-Range,Left Side(L)
-234,30,23,False,3PT,Left Corner 3,Left Side(L)
-8,11,1,True,2PT,Restricted Area,Center(C)
204,366,41,False,3PT,Above the Break 3,Right Side Center(RC)
37,1,3,False,2PT,Restricted Area,Center(C)
7,85,8,False,2PT,In The Paint (Non-RA),Center(C)
32,30,4,False,2PT,In The Paint (Non-RA),Center(C)
58,9,5,True,2PT,In The Paint (Non-RA),Center(C)
42,208,21,True,2PT,Mid-Range,Center(C)
162,203,25,False,3PT,Above the Break 3,Right Side Center(RC)
1,80,8,False,2PT,In The Paint (Non-RA),Center(C)
24,-3,2,True,2PT,Restricted Area,Center(C)
-198,148,24,False,3PT,Above the Break 3,Left Side Center(LC)
10,6,1,True,2PT,Restricted Area,Center(C)
-201,19,20,False,2PT,Mid-Range,Left Side(L)
0,20,2,False,2PT,Restricted Area,Center(C)
9,246,24,True,3PT,Above the Break 3,Center(C)
9,176,17,False,2PT,Mid-Range,Center(C)
-18,15,2,True,2PT,Restricted Area,Center(C)
21,34,3,True,2PT,Restricted Area,Center(C)
-172,69,18,False,2PT,Mid-Range,Left Side(L)
-7,6,0,True,2PT,Restricted Area,Center(C)
-125,217,25,True,3PT,Above the Break 3,Left Side Center(LC)
163,86,18,False,2PT,Mid-Range,Right Side(R)
189,96,21,False,2PT,Mid-Range,Right Side(R)
-45,4,4,True,2PT,In The Paint (Non-RA),Center(C)
40,197,20,False,2PT,Mid-Range,Center(C)
-54,200,20,True,2PT,Mid-Range,Center(C)
201,157,25,False,3PT,Above the Break 3,Right Side Center(RC)
-45,206,21,True,2PT,Mid-Range,Center(C)
118,146,18,True,2PT,Mid-Range,Right Side Center(RC)
-174,224,28,True,3PT,Above the Break 3,Left Side Center(LC)
-21,1,2,True,2PT,Restricted Area,Center(C)
13,8,1,False,2PT,Restricted Area,Center(C)
31,12,3,False,2PT,Restricted Area,Center(C)
-7,7,0,True,2PT,Restricted Area,Center(C)
7,287,28,False,3PT,Above the Break 3,Center(C)
21,-2,2,False,2PT,Restricted Area,Center(C)
174,71,18,False,2PT,Mid-Range,Right Side(R)
-2,12,1,False,2PT,Restricted Area,Center(C)
-68,86,10,True,2PT,In The Paint (Non-RA),Left Side(L)
-67,42,7,True,2PT,In The Paint (Non-RA),Center(C)
-16,6,1,True,2PT,Restricted Area,Center(C)
6,159,15,False,2PT,Mid-Range,Center(C)
-76,14,7,True,2PT,In The Paint (Non-RA),Center(C)
136,159,20,True,2PT,Mid-Range,Right Side Center(RC)
6,83,8,True,2PT,In The Paint (Non-RA),Center(C)
-35,50,6,True,2PT,In The Paint (Non-RA),Center(C)
138,108,17,True,2PT,Mid-Range,Right Side Center(RC)
40,14,4,False,2PT,In The Paint (Non-RA),Center(C)
-235,14,23,False,3PT,Left Corner 3,Left Side(L)
-108,12,10,True,2PT,Mid-Range,Left Side(L)
155,192,24,True,3PT,Above the Break 3,Right Side Center(RC)
-215,127,24,False,3PT,Above the Break 3,Left Side Center(LC)
-172,25,17,False,2PT,Mid-Range,Left Side(L)
-49,42,6,False,2PT,In The Paint (Non-RA),Center(C)
-76,140,15,True,2PT,Mid-Range,Center(C)
-141,85,16,False,2PT,Mid-Range,Left Side(L)
124,15,12,False,2PT,Mid-Range,Right Side(R)
0,250,25,False,3PT,Above the Break 3,Center(C)
34,22,4,False,2PT,In The Paint (Non-RA),Center(C)
-3,20,2,True,2PT,Restricted Area,Center(C)
189,41,19,False,2PT,Mid-Range,Right Side(R)
54,167,17,False,2PT,Mid-Range,Center(C)
26,-3,2,True,2PT,Restricted Area,Center(C)
-103,11,10,True,2PT,Mid-Range,Left Side(L)
-26,3,2,True,2PT,Restricted Area,Center(C)
-4,1,0,True,2PT,Restricted Area,Center(C)
-16,94,9,False,2PT,In The Paint (Non-RA),Center(C)
-4,3,0,True,2PT,Restricted Area,Center(C)
-171,192,25,False,3PT,Above the Break 3,Left Side Center(LC)
94,160,18,True,2PT,Mid-Range,Right Side Center(RC)
-19,41,4,False,2PT,In The Paint (Non-RA),Center(C)
-84,93,12,True,2PT,Mid-Range,Left Side(L)
-2,6,0,True,2PT,Restricted Area,Center(C)
70,112,13,False,2PT,In The Paint (Non-RA),Right Side(R)
-157,116,19,True,2PT,Mid-Range,Left Side Center(LC)
35,14,3,False,2PT,Restricted Area,Center(C)
-56,3,5,False,2PT,In The Paint (Non-RA),Center(C)
21,24,3,False,2PT,Restricted Area,Center(C)
20,20,2,False,2PT,Restricted Area,Center(C)
26,149,15,False,2PT,Mid-Range,Center(C)
-51,17,5,False,2PT,In The Paint (Non-RA),Center(C)
75,45,8,False,2PT,In The Paint (Non-RA),Right Side(R)
228,39,23,False,3PT,Right Corner 3,Right Side(R)
21,20,2,False,2PT,Restricted Area,Center(C)
-141,113,18,False,2PT,Mid-Range,Left Side Center(LC)
20,39,4,True,2PT,In The Paint (Non-RA),Center(C)
-64,17,6,False,2PT,In The Paint (Non-RA),Center(C)
20,15,2,True,2PT,Restricted Area,Center(C)
218,123,25,True,3PT,Above the Break 3,Right Side Center(RC)
9,33,3,False,2PT,Restricted Area,Center(C)
-207,7,20,True,2PT,Mid-Range,Left Side(L)
138,217,25,False,3PT,Above the Break 3,Right Side Center(RC)
-5,55,5,False,2PT,In The Paint (Non-RA),Center(C)
-6,56,5,False,2PT,In The Paint (Non-RA),Center(C)
6,41,4,True,2PT,In The Paint (Non-RA),Center(C)
-32,33,4,True,2PT,In The Paint (Non-RA),Center(C)
-155,12,15,True,2PT,Mid-Range,Left Side(L)
231,11,23,False,3PT,Right Corner 3,Right Side(R)
18,37,4,False,2PT,In The Paint (Non-RA),Center(C)
1,22,2,True,2PT,Restricted Area,Center(C)
9,22,2,True,2PT,Restricted Area,Center(C)
23,41,4,False,2PT,In The Paint (Non-RA),Center(C)
-172,145,22,True,2PT,Mid-Range,Left Side Center(LC)
1,37,3,True,2PT,Restricted Area,Center(C)
118,17,11,False,2PT,Mid-Range,Right Side(R)
-112,178,21,False,2PT,Mid-Range,Left Side Center(LC)
19,-1,1,False,2PT,Restricted Area,Center(C)
-59,178,18,False,2PT,Mid-Range,Left Side Center(LC)
-86,37,9,False,2PT,Mid-Range,Left Side(L)
39,15,4,False,2PT,In The Paint (Non-RA),Center(C)
15,80,8,True,2PT,In The Paint (Non-RA),Center(C)
-4,30,3,False,2PT,Restricted Area,Center(C)
-21,6,2,False,2PT,Restricted Area,Center(C)
15,17,2,True,2PT,Restricted Area,Center(C)
10,4,1,True,2PT,Restricted Area,Center(C)
-240,3,24,True,3PT,Left Corner 3,Left Side(L)
233,14,23,False,3PT,Right Corner 3,Right Side(R)
-152,131,20,False,2PT,Mid-Range,Left Side Center(LC)
-125,153,19,False,2PT,Mid-Range,Left Side Center(LC)
-65,244,25,True,3PT,Above the Break 3,Center(C)
64,142,15,True,2PT,Mid-Range,Center(C)
28,48,5,False,2PT,In The Paint (Non-RA),Center(C)
7,12,1,True,2PT,Restricted Area,Center(C)
118,135,17,False,2PT,Mid-Range,Right Side Center(RC)
-70,156,17,True,2PT,Mid-Range,Left Side Center(LC)
233,-14,23,False,3PT,Right Corner 3,Right Side(R)
36,28,4,False,2PT,In The Paint (Non-RA),Center(C)
-108,1,10,True,2PT,Mid-Range,Left Side(L)
51,11,5,False,2PT,In The Paint (Non-RA),Center(C)
-18,78,8,True,2PT,In The Paint (Non-RA),Center(C)
29,15,3,True,2PT,Restricted Area,Center(C)
-23,9,2,True,2PT,Restricted Area,Center(C)
163,138,21,True,2PT,Mid-Range,Right Side Center(RC)
18,19,2,True,2PT,Restricted Area,Center(C)
-34,186,18,False,2PT,Mid-Range,Center(C)
70,115,13,False,2PT,In The Paint (Non-RA),Right Side(R)
-59,175,18,True,2PT,Mid-Range,Left Side Center(LC)
-51,123,13,False,2PT,In The Paint (Non-RA),Center(C)
72,83,10,True,2PT,In The Paint (Non-RA),Right Side(R)
-23,9,2,False,2PT,Restricted Area,Center(C)
-26,22,3,False,2PT,Restricted Area,Center(C)
-123,142,18,False,2PT,Mid-Range,Left Side Center(LC)
54,194,20,False,2PT,Mid-Range,Center(C)
-30,22,3,False,2PT,Restricted Area,Center(C)
-8,17,1,False,2PT,Restricted Area,Center(C)
-37,108,11,False,2PT,In The Paint (Non-RA),Center(C)
-133,137,19,False,2PT,Mid-Range,Left Side Center(LC)
242,-2,24,True,3PT,Right Corner 3,Right Side(R)
-95,143,17,True,2PT,Mid-Range,Left Side Center(LC)
-27,11,2,False,2PT,Restricted Area,Center(C)
116,231,25,False,3PT,Above the Break 3,Right Side Center(RC)
-141,1,14,False,2PT,Mid-Range,Left Side(L)
-95,189,21,False,2PT,Mid-Range,Left Side Center(LC)
58,105,11,True,2PT,In The Paint (Non-RA),Center(C)
-209,17,20,True,2PT,Mid-Range,Left Side(L)
147,17,14,False,2PT,Mid-Range,Right Side(R)
-2,208,20,False,2PT,Mid-Range,Center(C)
214,134,25,True,3PT,Above the Break 3,Right Side Center(RC)
4,19,1,True,2PT,Restricted Area,Center(C)
-177,176,24,False,3PT,Above the Break 3,Left Side Center(LC)
-87,137,16,True,2PT,Mid-Range,Left Side Center(LC)
121,123,17,True,2PT,Mid-Range,Right Side Center(RC)
-13,20,2,False,2PT,Restricted Area,Center(C)
-4,31,3,False,2PT,Restricted Area,Center(C)
214,23,21,True,2PT,Mid-Range,Right Side(R)
78,183,19,False,2PT,Mid-Range,Right Side Center(RC)
-15,28,3,False,2PT,Restricted Area,Center(C)
-100,168,19,True,2PT,Mid-Range,Left Side Center(LC)
-2,26,2,False,2PT,Restricted Area,Center(C)
1,20,2,True,2PT,Restricted Area,Center(C)
155,-19,15,False,2PT,Mid-Range,Right Side(R)
-127,-6,12,False,2PT,Mid-Range,Left Side(L)
-10,19,2,True,2PT,Restricted Area,Center(C)
-19,9,2,True,2PT,Restricted Area,Center(C)
-30,22,3,True,2PT,Restricted Area,Center(C)
-172,184,25,False,3PT,Above the Break 3,Left Side Center(LC)
-180,170,24,True,3PT,Above the Break 3,Left Side Center(LC)
-235,60,24,False,3PT,Left Corner 3,Left Side(L)
48,208,21,False,2PT,Mid-Range,Center(C)
-155,88,17,True,2PT,Mid-Range,Left Side(L)
-92,142,16,True,2PT,Mid-Range,Left Side Center(LC)
95,48,10,False,2PT,Mid-Range,Right Side(R)
88,58,10,False,2PT,Mid-Range,Right Side(R)
-21,41,4,False,2PT,In The Paint (Non-RA),Center(C)
-155,192,24,False,3PT,Above the Break 3,Left Side Center(LC)
1,30,3,True,2PT,Restricted Area,Center(C)
143,156,21,False,2PT,Mid-Range,Right Side Center(RC)
-37,146,15,False,2PT,Mid-Range,Center(C)
-240,22,24,False,3PT,Left Corner 3,Left Side(L)
-131,4,13,False,2PT,Mid-Range,Left Side(L)
0,6,0,True,2PT,Restricted Area,Center(C)
-7,0,0,False,2PT,Restricted Area,Center(C)
-196,140,24,False,3PT,Above the Break 3,Left Side Center(LC)
147,20,14,False,2PT,Mid-Range,Right Side(R)
160,184,24,False,3PT,Above the Break 3,Right Side Center(RC)
-4,137,13,True,2PT,In The Paint (Non-RA),Center(C)
-150,19,15,False,2PT,Mid-Range,Left Side(L)
118,69,13,True,2PT,Mid-Range,Right Side(R)
4,170,17,False,2PT,Mid-Range,Center(C)
0,3,0,True,2PT,Restricted Area,Center(C)
-125,9,12,True,2PT,Mid-Range,Left Side(L)
6,3,0,True,2PT,Restricted Area,Center(C)
-73,33,8,False,2PT,In The Paint (Non-RA),Left Side(L)
69,56,8,False,2PT,In The Paint (Non-RA),Right Side(R)
-147,19,14,False,2PT,Mid-Range,Left Side(L)
-35,12,3,False,2PT,Restricted Area,Center(C)
73,110,13,False,2PT,In The Paint (Non-RA),Right Side(R)
-4,-5,0,True,2PT,Restricted Area,Center(C)
143,69,15,False,2PT,Mid-Range,Right Side(R)
80,175,19,True,2PT,Mid-Range,Right Side Center(RC)
106,78,13,False,2PT,Mid-Range,Right Side(R)
0,11,1,True,2PT,Restricted Area,Center(C)
1,1,0,True,2PT,Restricted Area,Center(C)
-168,172,24,False,3PT,Above the Break 3,Left Side Center(LC)
-43,159,16,True,2PT,Mid-Range,Center(C)
-16,15,2,True,2PT,Restricted Area,Center(C)
-2,12,1,True,2PT,Restricted Area,Center(C)
-2,19,1,False,2PT,Restricted Area,Center(C)
-24,0,2,True,2PT,Restricted Area,Center(C)
-149,9,14,False,2PT,Mid-Range,Left Side(L)
-4,-2,0,True,2PT,Restricted Area,Center(C)
195,48,20,False,2PT,Mid-Range,Right Side(R)
0,-5,0,True,2PT,Restricted Area,Center(C)
-2,91,9,True,2PT,In The Paint (Non-RA),Center(C)
4,3,0,False,2PT,Restricted Area,Center(C)
140,220,26,False,3PT,Above the Break 3,Right Side Center(RC)
4,6,0,False,2PT,Restricted Area,Center(C)
237,80,25,True,3PT,Right Corner 3,Right Side(R)
1,407,40,False,3PT,Above the Break 3,Back Court(BC)
-64,94,11,False,2PT,In The Paint (Non-RA),Left Side(L)
6,4,0,True,2PT,Restricted Area,Center(C)
-234,12,23,False,3PT,Left Corner 3,Left Side(L)
4,-3,0,True,2PT,Restricted Area,Center(C)
-161,11,16,False,2PT,Mid-Range,Left Side(L)
-171,110,20,False,2PT,Mid-Range,Left Side(L)
130,263,29,False,3PT,Above the Break 3,Right Side Center(RC)
140,137,19,False,2PT,Mid-Range,Right Side Center(RC)
-7,7,0,False,2PT,Restricted Area,Center(C)
72,156,17,False,2PT,Mid-Range,Right Side Center(RC)
-207,138,24,True,3PT,Above the Break 3,Left Side Center(LC)
127,151,19,False,2PT,Mid-Range,Right Side Center(RC)
6,85,8,False,2PT,In The Paint (Non-RA),Center(C)
-235,15,23,True,3PT,Left Corner 3,Left Side(L)
-10,252,25,False,3PT,Above the Break 3,Center(C)
-73,197,21,True,2PT,Mid-Range,Left Side Center(LC)
-179,28,18,False,2PT,Mid-Range,Left Side(L)
144,201,24,True,3PT,Above the Break 3,Right Side Center(RC)
149,20,15,False,2PT,Mid-Range,Right Side(R)
204,53,21,False,2PT,Mid-Range,Right Side(R)
157,94,18,False,2PT,Mid-Range,Right Side(R)
100,162,19,False,2PT,Mid-Range,Right Side Center(RC)
-134,123,18,False,2PT,Mid-Range,Left Side Center(LC)
1,4,0,True,2PT,Restricted Area,Center(C)
0,-6,0,False,2PT,Restricted Area,Center(C)
-8,-5,0,True,2PT,Restricted Area,Center(C)
-150,93,17,False,2PT,Mid-Range,Left Side(L)
190,17,19,True,2PT,Mid-Range,Right Side(R)
59,20,6,True,2PT,In The Paint (Non-RA),Center(C)
-8,4,0,False,2PT,Restricted Area,Center(C)
-127,131,18,False,2PT,Mid-Range,Left Side Center(LC)
-7,3,0,True,2PT,Restricted Area,Center(C)
10,17,1,True,2PT,Restricted Area,Center(C)
116,224,25,True,3PT,Above the Break 3,Right Side Center(RC)
-152,134,20,False,2PT,Mid-Range,Left Side Center(LC)
-7,26,2,False,2PT,Restricted Area,Center(C)
-108,175,20,False,2PT,Mid-Range,Left Side Center(LC)
201,134,24,False,3PT,Above the Break 3,Right Side Center(RC)
15,14,2,True,2PT,Restricted Area,Center(C)
7,30,3,False,2PT,Restricted Area,Center(C)
6,26,2,False,2PT,Restricted Area,Center(C)
-152,126,19,False,2PT,Mid-Range,Left Side Center(LC)
4,14,1,True,2PT,Restricted Area,Center(C)
2,31,3,True,2PT,Restricted Area,Center(C)
-158,183,24,True,3PT,Above the Break 3,Left Side Center(LC)
155,198,25,False,3PT,Above the Break 3,Right Side Center(RC)
233,9,23,True,3PT,Right Corner 3,Right Side(R)
7,19,2,True,2PT,Restricted Area,Center(C)
24,0,2,True,2PT,Restricted Area,Center(C)
91,181,20,False,2PT,Mid-Range,Right Side Center(RC)
7,22,2,True,2PT,Restricted Area,Center(C)
20,11,2,False,2PT,Restricted Area,Center(C)
15,6,1,True,2PT,Restricted Area,Center(C)
37,6,3,False,2PT,Restricted Area,Center(C)
10,-3,1,True,2PT,Restricted Area,Center(C)
4,22,2,False,2PT,Restricted Area,Center(C)
9,12,1,False,2PT,Restricted Area,Center(C)
1,25,2,False,2PT,Restricted Area,Center(C)
-133,167,21,True,2PT,Mid-Range,Left Side Center(LC)
6,17,1,True,2PT,Restricted Area,Center(C)
65,173,18,False,2PT,Mid-Range,Right Side Center(RC)
-3,22,2,True,2PT,Restricted Area,Center(C)
130,132,18,True,2PT,Mid-Range,Right Side Center(RC)
-37,11,3,False,2PT,Restricted Area,Center(C)
-81,148,16,True,2PT,Mid-Range,Left Side Center(LC)
-134,149,20,True,2PT,Mid-Range,Left Side Center(LC)
-67,164,17,True,2PT,Mid-Range,Left Side Center(LC)
39,34,5,False,2PT,In The Paint (Non-RA),Center(C)
7,146,14,True,2PT,Mid-Range,Center(C)
-21,167,16,True,2PT,Mid-Range,Center(C)
-32,104,10,False,2PT,In The Paint (Non-RA),Center(C)
237,-2,23,False,3PT,Right Corner 3,Right Side(R)
-232,31,23,False,3PT,Left Corner 3,Left Side(L)
32,66,7,False,2PT,In The Paint (Non-RA),Center(C)
-29,72,7,False,2PT,In The Paint (Non-RA),Center(C)
-100,230,25,False,3PT,Above the Break 3,Left Side Center(LC)
0,11,1,True,2PT,Restricted Area,Center(C)
-5,20,2,True,2PT,Restricted Area,Center(C)
7,15,1,True,2PT,Restricted Area,Center(C)
17,12,2,False,2PT,Restricted Area,Center(C)
4,34,3,True,2PT,Restricted Area,Center(C)
-60,123,13,True,2PT,In The Paint (Non-RA),Center(C)
-8,157,15,True,2PT,Mid-Range,Center(C)
-34,1,3,True,2PT,Restricted Area,Center(C)
189,22,19,False,2PT,Mid-Range,Right Side(R)
135,205,24,True,3PT,Above the Break 3,Right Side Center(RC)
9,82,8,False,2PT,In The Paint (Non-RA),Center(C)
-234,-2,23,True,3PT,Left Corner 3,Left Side(L)
81,183,20,True,2PT,Mid-Range,Right Side Center(RC)
37,64,7,True,2PT,In The Paint (Non-RA),Center(C)
-48,186,19,False,2PT,Mid-Range,Center(C)
77,140,15,False,2PT,Mid-Range,Center(C)
127,132,18,False,2PT,Mid-Range,Right Side Center(RC)
160,194,25,False,3PT,Above the Break 3,Right Side Center(RC)
105,25,10,False,2PT,Mid-Range,Right Side(R)
17,12,2,True,2PT,Restricted Area,Center(C)
10,17,1,True,2PT,Restricted Area,Center(C)
-164,175,23,False,3PT,Above the Break 3,Left Side Center(LC)
179,23,18,True,2PT,Mid-Range,Right Side(R)
-179,11,17,False,2PT,Mid-Range,Left Side(L)
133,206,24,False,3PT,Above the Break 3,Right Side Center(RC)
29,9,3,False,2PT,Restricted Area,Center(C)
1,20,2,True,2PT,Restricted Area,Center(C)
116,230,25,False,3PT,Above the Break 3,Right Side Center(RC)
-160,61,17,True,2PT,Mid-Range,Left Side(L)
-4,17,1,False,2PT,Restricted Area,Center(C)
138,140,19,False,2PT,Mid-Range,Right Side Center(RC)
149,198,24,False,3PT,Above the Break 3,Right Side Center(RC)
1,25,2,True,2PT,Restricted Area,Center(C)
-123,213,24,True,3PT,Above the Break 3,Left Side Center(LC)
