loc_x,loc_y,shot_distance,shot_made,shot_type,shot_zone,shot_zone_area
105.0,131.0,16.0,False,2PT,Mid-Range,Right Side Center(RC)
-228.0,36.0,23.0,False,3PT,Left Corner 3,Left Side(L)
-199.0,-15.0,19.0,True,2PT,Mid-Range,Left Side(L)
145.0,208.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
-194.0,97.0,21.0,False,2PT,Mid-Range,Left Side(L)
200.0,141.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
-147.0,193.0,24.0,True,3PT,Above the Break 3,Left Side Center(LC)
-14.0,7.0,1.0,True,2PT,Restricted Area,Center(C)
235.0,-16.0,23.0,True,3PT,Right Corner 3,Right Side(R)
-83.0,11.0,8.0,True,2PT,Mid-Range,Left Side(L)
-225.0,21.0,22.0,True,3PT,Left Corner 3,Left Side(L)
-16.0,18.0,2.0,True,2PT,Restricted Area,Center(C)
155.0,-11.0,15.0,False,2PT,Mid-Range,Right Side(R)
-4.0,-6.0,0.0,True,2PT,Restricted Area,Center(C)
-1.0,7.0,0.0,False,2PT,Restricted Area,Center(C)
-245.0,38.0,24.0,True,3PT,Left Corner 3,Left Side(L)
-156.0,190.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
153.0,82.0,17.0,True,2PT,Mid-Range,Right Side(R)
42.0,51.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
228.0,-10.0,22.0,False,3PT,Right Corner 3,Right Side(R)
74.0,21.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
-14.0,7.0,1.0,True,2PT,Restricted Area,Center(C)
-12.0,2.0,1.0,True,2PT,Restricted Area,Center(C)
-17.0,116.0,11.0,False,2PT,In The Paint (Non-RA),Center(C)
-140.0,213.0,25.0,True,3PT,Above the Break 3,Left Side Center(LC)
87.0,26.0,9.0,True,2PT,Mid-Range,Right Side(R)
-14.0,-1.0,1.0,True,2PT,Restricted Area,Center(C)
137.0,90.0,16.0,True,2PT,Mid-Range,Right Side(R)
-117.0,219.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
-137.0,239.0,27.0,False,3PT,Above the Break 3,Left Side Center(LC)
-127.0,223.0,25.0,True,3PT,Above the Break 3,Left Side Center(LC)
135.0,208.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
89.0,154.0,17.0,False,2PT,Mid-Range,Right Side Center(RC)
-178.0,170.0,24.0,True,3PT,Above the Break 3,Left Side Center(LC)
-2.0,7.0,0.0,False,2PT,Restricted Area,Center(C)
-101.0,131.0,16.0,False,2PT,Mid-Range,Left Side Center(LC)
27.0,56.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
228.0,-6.0,22.0,True,3PT,Right Corner 3,Right Side(R)
148.0,-15.0,14.0,True,2PT,Mid-Range,Right Side(R)
97.0,-19.0,9.0,True,2PT,Mid-Range,Right Side(R)
-60.0,190.0,19.0,True,2PT,Mid-Range,Center(C)
-14.0,21.0,2.0,False,2PT,Restricted Area,Center(C)
-122.0,16.0,12.0,False,2PT,Mid-Range,Left Side(L)
137.0,203.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
66.0,80.0,10.0,False,2PT,In The Paint (Non-RA),Right Side(R)
-168.0,75.0,18.0,True,2PT,Mid-Range,Left Side(L)
-130.0,-31.0,13.0,False,2PT,Mid-Range,Left Side(L)
176.0,174.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
2.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
222.0,110.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
225.0,28.0,22.0,True,3PT,Right Corner 3,Right Side(R)
-4.0,3.0,0.0,True,2PT,Restricted Area,Center(C)
-9.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
-47.0,77.0,9.0,True,2PT,In The Paint (Non-RA),Left Side(L)
235.0,43.0,23.0,False,3PT,Right Corner 3,Right Side(R)
153.0,116.0,19.0,True,2PT,Mid-Range,Right Side Center(RC)
-155.0,205.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-122.0,229.0,25.0,True,3PT,Above the Break 3,Left Side Center(LC)
82.0,101.0,13.0,False,2PT,Mid-Range,Right Side(R)
228.0,-5.0,22.0,True,3PT,Right Corner 3,Right Side(R)
-165.0,193.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
9.0,-5.0,1.0,False,2PT,Restricted Area,Center(C)
-6.0,-5.0,0.0,True,2PT,Restricted Area,Center(C)
-138.0,218.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-12.0,2.0,1.0,True,2PT,Restricted Area,Center(C)
209.0,124.0,24.0,True,3PT,Above the Break 3,Right Side Center(RC)
0.0,1.0,0.0,False,2PT,Restricted Area,Center(C)
-241.0,-1.0,24.0,False,3PT,Left Corner 3,Left Side(L)
-16.0,-1.0,1.0,True,2PT,Restricted Area,Center(C)
-237.0,-21.0,23.0,False,3PT,Left Corner 3,Left Side(L)
19.0,72.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
-6.0,11.0,1.0,True,2PT,Restricted Area,Center(C)
132.0,219.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
171.0,-11.0,17.0,False,2PT,Mid-Range,Right Side(R)
-232.0,111.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-47.0,100.0,11.0,False,2PT,In The Paint (Non-RA),Center(C)
-7.0,7.0,0.0,False,2PT,Restricted Area,Center(C)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
181.0,175.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
114.0,23.0,11.0,False,2PT,Mid-Range,Right Side(R)
-2.0,2.0,0.0,False,2PT,Restricted Area,Center(C)
0.0,1.0,0.0,False,2PT,Restricted Area,Center(C)
227.0,-10.0,22.0,False,3PT,Right Corner 3,Right Side(R)
105.0,65.0,12.0,True,2PT,Mid-Range,Right Side(R)
-109.0,100.0,14.0,False,2PT,Mid-Range,Left Side(L)
-184.0,82.0,20.0,False,2PT,Mid-Range,Left Side(L)
-145.0,43.0,15.0,True,2PT,Mid-Range,Left Side(L)
109.0,100.0,14.0,False,2PT,Mid-Range,Right Side(R)
9.0,65.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
-238.0,120.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
-9.0,61.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
1.0,61.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
1.0,-1.0,0.0,True,2PT,Restricted Area,Center(C)
182.0,159.0,24.0,True,3PT,Above the Break 3,Right Side Center(RC)
-11.0,61.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
0.0,1.0,0.0,False,2PT,Restricted Area,Center(C)
-227.0,16.0,22.0,False,3PT,Left Corner 3,Left Side(L)
-196.0,174.0,26.0,True,3PT,Above the Break 3,Left Side Center(LC)
112.0,134.0,17.0,True,2PT,Mid-Range,Right Side Center(RC)
-35.0,85.0,9.0,False,2PT,In The Paint (Non-RA),Center(C)
-32.0,200.0,20.0,False,2PT,Mid-Range,Center(C)
9.0,160.0,16.0,False,2PT,Mid-Range,Center(C)
-240.0,33.0,24.0,False,3PT,Left Corner 3,Left Side(L)
-104.0,178.0,20.0,False,2PT,Mid-Range,Left Side Center(LC)
4.0,-1.0,0.0,False,2PT,Restricted Area,Center(C)
-22.0,15.0,2.0,True,2PT,Restricted Area,Center(C)
84.0,234.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
19.0,31.0,3.0,True,2PT,Restricted Area,Center(C)
-235.0,18.0,23.0,False,3PT,Left Corner 3,Left Side(L)
138.0,203.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
-235.0,-1.0,23.0,True,3PT,Left Corner 3,Left Side(L)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
-214.0,210.0,29.0,False,3PT,Above the Break 3,Left Side Center(LC)
-181.0,190.0,26.0,True,3PT,Above the Break 3,Left Side Center(LC)
-122.0,56.0,13.0,False,2PT,Mid-Range,Left Side(L)
227.0,16.0,22.0,False,3PT,Right Corner 3,Right Side(R)
-145.0,213.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
123.0,218.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
2.0,2.0,0.0,True,2PT,Restricted Area,Center(C)
-153.0,208.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
168.0,183.0,24.0,True,3PT,Above the Break 3,Right Side Center(RC)
9.0,-5.0,1.0,True,2PT,Restricted Area,Center(C)
-179.0,33.0,18.0,False,2PT,Mid-Range,Left Side(L)
-7.0,242.0,24.0,False,3PT,Above the Break 3,Center(C)
120.0,144.0,18.0,True,2PT,Mid-Range,Right Side Center(RC)
17.0,2.0,1.0,True,2PT,Restricted Area,Center(C)
-70.0,67.0,9.0,False,2PT,In The Paint (Non-RA),Left Side(L)
240.0,43.0,24.0,False,3PT,Right Corner 3,Right Side(R)
-194.0,62.0,20.0,False,2PT,Mid-Range,Left Side(L)
-120.0,210.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
-138.0,208.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
4.0,72.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
141.0,-15.0,14.0,True,2PT,Mid-Range,Right Side(R)
-132.0,106.0,16.0,False,2PT,Mid-Range,Left Side Center(LC)
-169.0,180.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
99.0,223.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
-192.0,159.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
-53.0,174.0,18.0,False,2PT,Mid-Range,Center(C)
-12.0,11.0,1.0,False,2PT,Restricted Area,Center(C)
163.0,105.0,19.0,True,2PT,Mid-Range,Right Side(R)
1.0,7.0,0.0,True,2PT,Restricted Area,Center(C)
60.0,183.0,19.0,True,2PT,Mid-Range,Right Side Center(RC)
-120.0,90.0,15.0,True,2PT,Mid-Range,Left Side(L)
-70.0,208.0,21.0,False,2PT,Mid-Range,Left Side Center(LC)
-73.0,232.0,24.0,False,3PT,Above the Break 3,Center(C)
-130.0,208.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
9.0,146.0,14.0,False,2PT,Mid-Range,Center(C)
14.0,18.0,2.0,True,2PT,Restricted Area,Center(C)
-79.0,154.0,17.0,False,2PT,Mid-Range,Left Side Center(LC)
-120.0,134.0,17.0,True,2PT,Mid-Range,Left Side Center(LC)
30.0,247.0,24.0,False,3PT,Above the Break 3,Center(C)
25.0,2.0,2.0,True,2PT,Restricted Area,Center(C)
-125.0,232.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
2.0,120.0,12.0,False,2PT,In The Paint (Non-RA),Center(C)
-4.0,-6.0,0.0,False,2PT,Restricted Area,Center(C)
97.0,61.0,11.0,True,2PT,Mid-Range,Right Side(R)
10.0,190.0,19.0,False,2PT,Mid-Range,Center(C)
145.0,100.0,17.0,False,2PT,Mid-Range,Right Side(R)
-169.0,174.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
-76.0,43.0,8.0,False,2PT,In The Paint (Non-RA),Left Side(L)
-201.0,156.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-6.0,85.0,8.0,False,2PT,In The Paint (Non-RA),Center(C)
-1.0,7.0,0.0,True,2PT,Restricted Area,Center(C)
105.0,224.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
161.0,115.0,19.0,False,2PT,Mid-Range,Right Side(R)
141.0,80.0,16.0,True,2PT,Mid-Range,Right Side(R)
169.0,193.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
151.0,193.0,24.0,True,3PT,Above the Break 3,Right Side Center(RC)
-232.0,26.0,23.0,False,3PT,Left Corner 3,Left Side(L)
-63.0,252.0,25.0,False,3PT,Above the Break 3,Center(C)
97.0,228.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
210.0,134.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
-147.0,21.0,14.0,True,2PT,Mid-Range,Left Side(L)
79.0,36.0,8.0,True,2PT,In The Paint (Non-RA),Right Side(R)
156.0,72.0,17.0,True,2PT,Mid-Range,Right Side(R)
-94.0,126.0,15.0,True,2PT,Mid-Range,Left Side(L)
-79.0,2.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
4.0,11.0,1.0,True,2PT,Restricted Area,Center(C)
-17.0,190.0,19.0,False,2PT,Mid-Range,Center(C)
32.0,80.0,8.0,True,2PT,In The Paint (Non-RA),Center(C)
82.0,18.0,8.0,False,2PT,Mid-Range,Right Side(R)
182.0,174.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
33.0,11.0,3.0,True,2PT,Restricted Area,Center(C)
22.0,2.0,2.0,False,2PT,Restricted Area,Center(C)
-194.0,36.0,19.0,False,2PT,Mid-Range,Left Side(L)
-228.0,46.0,23.0,False,3PT,Left Corner 3,Left Side(L)
-114.0,75.0,13.0,False,2PT,Mid-Range,Left Side(L)
117.0,219.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
20.0,252.0,25.0,False,3PT,Above the Break 3,Center(C)
-56.0,11.0,5.0,False,2PT,In The Paint (Non-RA),Center(C)
-223.0,31.0,22.0,True,3PT,Left Corner 3,Left Side(L)
-11.0,2.0,1.0,True,2PT,Restricted Area,Center(C)
-68.0,232.0,24.0,False,3PT,Above the Break 3,Center(C)
174.0,126.0,21.0,False,2PT,Mid-Range,Right Side(R)
97.0,61.0,11.0,False,2PT,Mid-Range,Right Side(R)
-32.0,65.0,7.0,False,2PT,In The Paint (Non-RA),Center(C)
-7.0,8.0,1.0,True,2PT,Restricted Area,Center(C)
15.0,2.0,1.0,True,2PT,Restricted Area,Center(C)
233.0,31.0,23.0,True,3PT,Right Corner 3,Right Side(R)
96.0,144.0,17.0,False,2PT,Mid-Range,Right Side Center(RC)
-47.0,144.0,15.0,True,2PT,Mid-Range,Center(C)
6.0,13.0,1.0,True,2PT,Restricted Area,Center(C)
19.0,-1.0,1.0,True,2PT,Restricted Area,Center(C)
-22.0,198.0,19.0,False,2PT,Mid-Range,Center(C)
-74.0,141.0,15.0,False,2PT,Mid-Range,Center(C)
-46.0,138.0,14.0,True,2PT,In The Paint (Non-RA),Center(C)
-104.0,179.0,20.0,False,2PT,Mid-Range,Left Side Center(LC)
-197.0,153.0,24.0,True,3PT,Above the Break 3,Left Side Center(LC)
-242.0,-5.0,24.0,False,3PT,Left Corner 3,Left Side(L)
-201.0,148.0,24.0,True,3PT,Above the Break 3,Left Side Center(LC)
-96.0,65.0,11.0,False,2PT,Mid-Range,Left Side(L)
0.0,23.0,2.0,True,2PT,Restricted Area,Center(C)
-13.0,1.0,1.0,False,2PT,Restricted Area,Center(C)
27.0,62.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
-15.0,140.0,14.0,True,2PT,Mid-Range,Center(C)
-20.0,6.0,2.0,False,2PT,Restricted Area,Center(C)
5.0,238.0,23.0,False,3PT,Above the Break 3,Center(C)
5.0,-5.0,0.0,True,2PT,Restricted Area,Center(C)
16.0,3.0,1.0,False,2PT,Restricted Area,Center(C)
-13.0,28.0,3.0,True,2PT,Restricted Area,Center(C)
-10.0,0.0,1.0,True,2PT,Restricted Area,Center(C)
-207.0,1.0,20.0,True,2PT,Mid-Range,Left Side(L)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
10.0,13.0,1.0,True,2PT,Restricted Area,Center(C)
72.0,187.0,20.0,True,2PT,Mid-Range,Right Side Center(RC)
10.0,16.0,1.0,True,2PT,Restricted Area,Center(C)
-204.0,158.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
220.0,111.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
-150.0,183.0,23.0,False,2PT,Mid-Range,Left Side Center(LC)
-49.0,266.0,27.0,True,3PT,Above the Break 3,Center(C)
-230.0,-6.0,23.0,True,3PT,Left Corner 3,Left Side(L)
-211.0,140.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
-237.0,1.0,23.0,False,3PT,Left Corner 3,Left Side(L)
52.0,199.0,20.0,False,2PT,Mid-Range,Center(C)
-160.0,129.0,20.0,False,2PT,Mid-Range,Left Side Center(LC)
16.0,16.0,2.0,True,2PT,Restricted Area,Center(C)
-15.0,11.0,1.0,False,2PT,Restricted Area,Center(C)
-237.0,16.0,23.0,True,3PT,Left Corner 3,Left Side(L)
8.0,6.0,1.0,False,2PT,Restricted Area,Center(C)
8.0,11.0,1.0,False,2PT,Restricted Area,Center(C)
-11.0,0.0,1.0,True,2PT,Restricted Area,Center(C)
-2.0,119.0,11.0,True,2PT,In The Paint (Non-RA),Center(C)
70.0,217.0,22.0,False,2PT,Mid-Range,Center(C)
-201.0,169.0,26.0,True,3PT,Above the Break 3,Left Side Center(LC)
-189.0,189.0,26.0,True,3PT,Above the Break 3,Left Side Center(LC)
29.0,169.0,17.0,False,2PT,Mid-Range,Center(C)
-197.0,153.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
49.0,236.0,24.0,False,3PT,Above the Break 3,Center(C)
73.0,236.0,24.0,False,3PT,Above the Break 3,Center(C)
-116.0,388.0,40.0,False,3PT,Above the Break 3,Center(C)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
-176.0,174.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
179.0,173.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
11.0,0.0,1.0,True,2PT,Restricted Area,Center(C)
-33.0,204.0,20.0,False,2PT,Mid-Range,Center(C)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
-117.0,124.0,17.0,True,2PT,Mid-Range,Left Side Center(LC)
-69.0,236.0,24.0,False,3PT,Above the Break 3,Center(C)
-23.0,60.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
155.0,204.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
-11.0,8.0,1.0,True,2PT,Restricted Area,Center(C)
-181.0,168.0,24.0,True,3PT,Above the Break 3,Left Side Center(LC)
57.0,266.0,27.0,False,3PT,Above the Break 3,Center(C)
178.0,184.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
-18.0,11.0,2.0,True,2PT,Restricted Area,Center(C)
65.0,179.0,19.0,True,2PT,Mid-Range,Right Side Center(RC)
173.0,184.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
225.0,11.0,22.0,True,3PT,Right Corner 3,Right Side(R)
-214.0,134.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
230.0,111.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
5.0,16.0,1.0,True,2PT,Restricted Area,Center(C)
178.0,194.0,26.0,False,3PT,Above the Break 3,Right Side Center(RC)
160.0,192.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
8.0,8.0,1.0,True,2PT,Restricted Area,Center(C)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
165.0,187.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
1.0,6.0,0.0,True,2PT,Restricted Area,Center(C)
86.0,55.0,10.0,False,2PT,Mid-Range,Right Side(R)
11.0,6.0,1.0,True,2PT,Restricted Area,Center(C)
0.0,267.0,26.0,False,3PT,Above the Break 3,Center(C)
-212.0,150.0,25.0,True,3PT,Above the Break 3,Left Side Center(LC)
-121.0,214.0,24.0,True,3PT,Above the Break 3,Left Side Center(LC)
1.0,0.0,0.0,True,2PT,Restricted Area,Center(C)
-160.0,187.0,24.0,True,3PT,Above the Break 3,Left Side Center(LC)
3.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
-18.0,11.0,2.0,True,2PT,Restricted Area,Center(C)
91.0,246.0,26.0,False,3PT,Above the Break 3,Right Side Center(RC)
1.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
102.0,159.0,18.0,False,2PT,Mid-Range,Right Side Center(RC)
-174.0,183.0,25.0,True,3PT,Above the Break 3,Left Side Center(LC)
173.0,198.0,26.0,True,3PT,Above the Break 3,Right Side Center(RC)
-202.0,178.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
228.0,90.0,24.0,False,3PT,Above the Break 3,Right Side Center(RC)
186.0,174.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
28.0,267.0,26.0,True,3PT,Above the Break 3,Center(C)
-14.0,239.0,23.0,False,3PT,Above the Break 3,Center(C)
74.0,154.0,17.0,False,2PT,Mid-Range,Right Side Center(RC)
10.0,0.0,1.0,False,2PT,Restricted Area,Center(C)
138.0,36.0,14.0,True,2PT,Mid-Range,Right Side(R)
-241.0,-5.0,24.0,False,3PT,Left Corner 3,Left Side(L)
-96.0,188.0,21.0,False,2PT,Mid-Range,Left Side Center(LC)
-156.0,0.0,15.0,False,2PT,Mid-Range,Left Side(L)
17.0,16.0,2.0,False,2PT,Restricted Area,Center(C)
-204.0,13.0,20.0,True,2PT,Mid-Range,Left Side(L)
-115.0,218.0,24.0,True,3PT,Above the Break 3,Left Side Center(LC)
6.0,13.0,1.0,True,2PT,Restricted Area,Center(C)
137.0,26.0,13.0,True,2PT,Mid-Range,Right Side(R)
-7.0,242.0,24.0,False,3PT,Above the Break 3,Center(C)
-56.0,21.0,5.0,False,2PT,In The Paint (Non-RA),Center(C)
9.0,56.0,5.0,False,2PT,In The Paint (Non-RA),Center(C)
-143.0,120.0,18.0,True,2PT,Mid-Range,Left Side Center(LC)
-137.0,203.0,24.0,True,3PT,Above the Break 3,Left Side Center(LC)
-147.0,205.0,25.0,True,3PT,Above the Break 3,Left Side Center(LC)
-202.0,149.0,25.0,True,3PT,Above the Break 3,Left Side Center(LC)
-202.0,28.0,20.0,False,2PT,Mid-Range,Left Side(L)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
212.0,7.0,21.0,False,2PT,Mid-Range,Right Side(R)
73.0,105.0,12.0,True,2PT,In The Paint (Non-RA),Right Side(R)
-233.0,51.0,23.0,False,3PT,Left Corner 3,Left Side(L)
133.0,352.0,37.0,False,3PT,Above the Break 3,Right Side Center(RC)
150.0,224.0,26.0,True,3PT,Above the Break 3,Right Side Center(RC)
-125.0,174.0,21.0,True,2PT,Mid-Range,Left Side Center(LC)
-70.0,21.0,7.0,True,2PT,In The Paint (Non-RA),Center(C)
-129.0,213.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
-19.0,16.0,2.0,False,2PT,Restricted Area,Center(C)
48.0,100.0,11.0,True,2PT,In The Paint (Non-RA),Center(C)
-17.0,13.0,2.0,False,2PT,Restricted Area,Center(C)
161.0,195.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
-153.0,203.0,25.0,True,3PT,Above the Break 3,Left Side Center(LC)
-45.0,-6.0,4.0,True,2PT,In The Paint (Non-RA),Center(C)
148.0,7.0,14.0,True,2PT,Mid-Range,Right Side(R)
6.0,331.0,33.0,False,3PT,Above the Break 3,Center(C)
14.0,0.0,1.0,False,2PT,Restricted Area,Center(C)
197.0,160.0,25.0,True,3PT,Above the Break 3,Right Side Center(RC)
-205.0,-1.0,20.0,True,2PT,Mid-Range,Left Side(L)
-166.0,188.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
30.0,190.0,19.0,True,2PT,Mid-Range,Center(C)
-56.0,28.0,6.0,False,2PT,In The Paint (Non-RA),Center(C)
-19.0,13.0,2.0,False,2PT,Restricted Area,Center(C)
197.0,175.0,26.0,True,3PT,Above the Break 3,Right Side Center(RC)
-214.0,154.0,26.0,True,3PT,Above the Break 3,Left Side Center(LC)
66.0,208.0,21.0,True,2PT,Mid-Range,Center(C)
-17.0,26.0,3.0,False,2PT,Restricted Area,Center(C)
105.0,223.0,24.0,True,3PT,Above the Break 3,Right Side Center(RC)
6.0,11.0,1.0,False,2PT,Restricted Area,Center(C)
1.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
-150.0,203.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
6.0,175.0,17.0,True,2PT,Mid-Range,Center(C)
-129.0,2.0,12.0,False,2PT,Mid-Range,Left Side(L)
135.0,219.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
159.0,198.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
74.0,193.0,20.0,False,2PT,Mid-Range,Right Side Center(RC)
2.0,26.0,2.0,True,2PT,Restricted Area,Center(C)
9.0,13.0,1.0,True,2PT,Restricted Area,Center(C)
-210.0,116.0,23.0,False,3PT,Above the Break 3,Left Side Center(LC)
-210.0,160.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
215.0,82.0,23.0,True,2PT,Mid-Range,Right Side(R)
-212.0,144.0,25.0,False,3PT,Above the Break 3,Left Side Center(LC)
240.0,3.0,24.0,True,3PT,Right Corner 3,Right Side(R)
0.0,7.0,0.0,True,2PT,Restricted Area,Center(C)
233.0,7.0,23.0,False,3PT,Right Corner 3,Right Side(R)
109.0,144.0,18.0,True,2PT,Mid-Range,Right Side Center(RC)
153.0,210.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
112.0,224.0,25.0,False,3PT,Above the Break 3,Right Side Center(RC)
-101.0,242.0,26.0,False,3PT,Above the Break 3,Left Side Center(LC)
-9.0,16.0,1.0,True,2PT,Restricted Area,Center(C)
17.0,3.0,1.0,True,2PT,Restricted Area,Center(C)
-76.0,80.0,11.0,True,2PT,In The Paint (Non-RA),Left Side(L)
1.0,160.0,16.0,True,2PT,Mid-Range,Center(C)
-27.0,2.0,2.0,False,2PT,Restricted Area,Center(C)
-212.0,242.0,32.0,True,3PT,Above the Break 3,Left Side Center(LC)
209.0,128.0,24.0,True,3PT,Above the Break 3,Right Side Center(RC)
-232.0,16.0,23.0,False,3PT,Left Corner 3,Left Side(L)
1.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
-7.0,2.0,0.0,True,2PT,Restricted Area,Center(C)
-169.0,36.0,17.0,True,2PT,Mid-Range,Left Side(L)
135.0,21.0,13.0,False,2PT,Mid-Range,Right Side(R)
-2.0,51.0,5.0,True,2PT,In The Paint (Non-RA),Center(C)
64.0,183.0,19.0,False,2PT,Mid-Range,Right Side Center(RC)
17.0,2.0,1.0,False,2PT,Restricted Area,Center(C)
-2.0,11.0,1.0,True,2PT,Restricted Area,Center(C)
232.0,7.0,23.0,False,3PT,Right Corner 3,Right Side(R)
209.0,7.0,20.0,True,2PT,Mid-Range,Right Side(R)
-32.0,278.0,27.0,True,3PT,Above the Break 3,Center(C)
-233.0,21.0,23.0,True,3PT,Left Corner 3,Left Side(L)
-125.0,210.0,24.0,False,3PT,Above the Break 3,Left Side Center(LC)
0.0,65.0,6.0,True,2PT,In The Paint (Non-RA),Center(C)
12.0,13.0,1.0,True,2PT,Restricted Area,Center(C)
195.0,18.0,19.0,True,2PT,Mid-Range,Right Side(R)
0.0,1.0,0.0,True,2PT,Restricted Area,Center(C)
-235.0,11.0,23.0,True,3PT,Left Corner 3,Left Side(L)
-22.0,195.0,19.0,True,2PT,Mid-Range,Center(C)
-2.0,7.0,0.0,False,2PT,Restricted Area,Center(C)
236.0,0.0,23.0,True,3PT,Right Corner 3,Right Side(R)
14.0,-1.0,1.0,True,2PT,Restricted Area,Center(C)
-29.0,249.0,25.0,False,3PT,Above the Break 3,Center(C)
9.0,7.0,1.0,True,2PT,Restricted Area,Center(C)
-147.0,90.0,17.0,True,2PT,Mid-Range,Left Side(L)
